dateSeen,brand,name,categories,prices_before,prices_after,prices_disc,availability,views
04/25/19 12:37,Lifestride,Lifestride Women's Tanglo Faux Leather Mushroom Ankle-High Pump - 7M,Heels,45.99,34.07,25.92%,FALSE,1
04/25/19 12:37,Brinley Co.,Womens Cut Out Round Toe T-strap Matte Mary Jane Pumps,Heels,35.34,34.99,0.99%,TRUE,3
04/25/19 12:37,Delicious,Delicious Urkel SWomens Open Toe Studded Stacked Heel,Heels,36.31,35.95,0.99%,FALSE,4
04/25/19 12:37,Delicious,Delicious Pacific Womens Pearl Embellished Clear Block Heel,Heels,35.3,34.95,0.99%,TRUE,4
04/25/19 12:37,Qupid,Qupid Trench 256x Womens Shoes Closed Toe Bow Embellished Pump Ash Rose,Heels,33.28,32.95,0.99%,FALSE,3
04/25/19 12:37,Steve Madden,Steve Madden Women's Andrea Leather Black Pump - 9M,Heels,38.63,23.27,39.76%,TRUE,2
04/25/19 12:37,The Highest Heel,Highest Heel Women's 6 Platform Double Band Instep Blush Metallic Shoes,Heels,30.29,29.99,0.99%,TRUE,1
04/25/19 12:37,Steve Madden,Steve Madden Women's Cove Black Multi Leather Pump - 5.5M,Heels,56.33,34.77,38.27%,TRUE,1
04/25/19 12:37,Pleaserusa,Womens Teeze-01 Platform Pump,Heels,61.4,60.79,0.99%,FALSE,1
04/25/19 12:37,Floral,FLORAL Chrissy Women's Wide Width OpenToe and Rhinestone Strips Slip-On Sandal GOLD 11,Sandals & Slippers,45.4,44.95,0.99%,TRUE,2
04/26/19 01:39,Ros Hommerson,Tempt Women's Casual Shoe Leather Buckle,Flats,100.79,95.99,4.76%,TRUE,2
04/26/19 01:39,Inc International Concepts,Inc International Concepts Womens Varinaa Leather Pointed Toe Casual Slingbac...,Heels,71.23,63.6,10.71%,TRUE,1
04/26/19 01:39,Beacon,Beacon Womens Eastport Fabric Closed Toe Casual Espadrille Sandals,Sandals & Slippers,44.76,39.96,10.72%,FALSE,1
04/26/19 01:40,Ros Hommerson,Tempt Women's Casual Shoe Leather Buckle,Flats,84.19,62.36,25.93%,TRUE,1
04/26/19 01:40,Bamboo,Bamboo Women's Peep Toe Slingback Block Stacked Heel,Heels,33.32,32.99,0.99%,FALSE,4
04/26/19 02:02,Keds,"Keds Women's Double Decker Lurex Fashion Sneaker,Slate,7 M US",Sneakers,58.58,58,0.99%,TRUE,1
04/26/19 02:03,Drew,Women's Drew Parade II,Sneakers,147.24,142.95,2.91%,FALSE,2
04/26/19 02:03,Drew,Women's Drew Angela,Sneakers,135.65,125.6,7.41%,TRUE,2
04/26/19 02:10,Toms,Toms Women's Lexie Leather Black Sandal - 7M,Sandals & Slippers,66.24,52.99,20%,TRUE,1
04/26/19 02:38,Forever Young,RB-1904,Sneakers,30.29,29.99,0.99%,TRUE,5
04/26/19 03:07,Brinley Co.,Brinley Co. Womens Round Toe Patent Flats,Flats,30.24,24.99,17.36%,TRUE,1
04/26/19 03:22,Propet,Propet Belmont - Women's Tall Comfort Boots - Bronco Brown/Sage,Boots,123.83,122.6,0.99%,TRUE,1
04/26/19 04:00,Drew,Women's Drew Tuscany Sneaker,Sneakers,151.69,147.27,2.91%,TRUE,1
04/26/19 04:06,Theatricals,Adult Split Sole Tap Shoes,NA,38.33,37.95,0.99%,TRUE,1
04/26/19 04:06,L'artiste By Spring Step,Women's L'Artiste by Spring Step Porscha Sneaker,Sneakers,111.05,109.95,0.99%,TRUE,1
04/26/19 04:09,Top Moda,Top Moda POLISH-6 Womens Lace-up Hidden Platform Ankle Boots,Boots,40.35,39.95,0.99%,FALSE,1
04/26/19 04:18,Blue Suede Shoes,Blue Women's Canton Suede Dress Mid-calf Fashion Boots,Boots,31.97,31.65,1%,TRUE,1
04/26/19 04:19,Giani Bernini,Giani Bernini Womens Raiven Leather Closed Toe Knee High Fashion Boots Fashio...,Boots,145.04,143.6,0.99%,FALSE,1
04/26/19 04:19,Giani Bernini,Giani Bernini Womens Calae Closed Toe Ankle Fashion Boots,Boots,81.61,53.69,34.21%,TRUE,2
04/26/19 04:19,Beacon,Beacon Scarlet Women's Pump,Heels,70.65,69.95,0.99%,FALSE,1
04/26/19 04:19,Giani Bernini,Giani Bernini Womens Sallee Leather Open Toe Casual T-Strap Sandals,Sandals & Slippers,71.23,63.6,10.71%,TRUE,1
04/26/19 04:20,Giani Bernini,Giani Bernini Womens Angye Open Toe Ankle Fashion Boots,Boots,78.9,68.02,13.79%,TRUE,1
04/26/19 04:20,Giani Bernini,Giani Bernini Womens Varaa Closed Toe Classic Pumps,Heels,69.32,51.73,25.38%,TRUE,1
04/26/19 04:20,Beacon,Women's Beacon Shoes Sandy Sneaker,Sneakers,35.3,34.95,0.99%,TRUE,2
04/26/19 04:21,Top Moda,Top Moda Womens Page-22 Knee High Round Toe Buckle Slouched Low Heel Boots,Boots,38.33,37.95,0.99%,FALSE,1
04/26/19 04:21,Top Moda,Top Moda Women Coco-1 boots,Boots,39.39,39,0.99%,FALSE,1
04/26/19 04:21,Giani Bernini,Giani Bernini Womens Varaa Closed Toe Classic Pumps,Heels,69.32,51.73,25.38%,TRUE,1
04/26/19 05:20,Fergalicious,Women's Fergalicious Maryanne Cage Heel,Heels,60.55,59.95,0.99%,TRUE,4
04/26/19 06:05,Top Moda,Top Moda Women's Vision-75 Ankle Wrap Adjustable Buckle Stacked Chunky Heel Sandal,Sandals & Slippers,49.74,49.25,0.99%,TRUE,1
04/26/19 06:35,Victoria K.,Women Ballet Flats Ballerina Loafers Slip-On Shoes w/ Floral Embroidery,Flats,25.24,24.99,0.99%,TRUE,2
04/26/19 06:36,Victoria K.,Victoria K Women's Denim With Gold Ornament Denim Bow Ballerina Flats,Flats,17.05,16.88,1%,TRUE,1
04/26/19 07:08,L'artiste By Spring Step,Women's L'Artiste by Spring Step Gloss Mary Jane,Flats,111.05,109.95,0.99%,TRUE,1
04/26/19 07:08,Giani Bernini,Giani Bernini Womens CAROLIMA Open Toe Casual Platform Sandals,Sandals & Slippers,49.35,35,29.08%,FALSE,1
04/26/19 07:09,Spring Step,Women's Spring Step ROXY Loafer BRONZE 36 M EU 5.5-6 M,Loafers & Oxfords,104.99,103.95,0.99%,FALSE,1
04/26/19 07:11,Steve Madden,Steve Madden Women's Korra Suede Black Ankle-High Pump - 10M,Heels,35.84,21.99,38.64%,TRUE,1
04/26/19 07:11,Aerosoles,Aerosoles Women's Expert Faux Leather Gold Snake Ankle-High Pump - 6M,Heels,31.3,30.99,0.99%,TRUE,1
04/26/19 07:11,Steve Madden,Steve Madden Women's Carnival Rose Gold Ankle-High Leather Pump - 5M,Heels,31.9,18.99,40.47%,FALSE,4
04/26/19 07:11,The Highest Heel,Highest Heel Womens 5 Sandal Rhinestone Vamp Ankle Cuff Black Suede PU Shoes,Sandals & Slippers,63.54,53.85,15.25%,TRUE,1
04/26/19 02:38,Fitflop,Fitflop Lulu Art Denim Women's Toe Thong Slide Sandals T95-406,Sandals & Slippers,80.75,79.95,0.99%,TRUE,1
04/26/19 02:38,Fitflop,Fitflop Artknit slide Women's Comfort Slip On Sandals Q83-231,Sandals & Slippers,70.65,69.95,0.99%,TRUE,1
04/26/19 02:38,Fitflop,Fitflop Lulu Criss Cross Slide Women's Sandal K04-001,Sandals & Slippers,90.85,89.95,0.99%,TRUE,1
04/26/19 02:38,Fitflop,Fitflop SurfaWomen's T-Strap Wedge Sandal H84-442,Sandals & Slippers,60.55,59.95,0.99%,TRUE,1
04/26/19 02:38,Fitflop,Fit Flop Superskate Slip-Ons Women's,Sneakers,95.9,94.95,0.99%,FALSE,1
04/26/19 02:39,Fitflop,Fitflop Womens F-Sporty II Lace Up Fringe Sneaker Shoes,Sneakers,110.69,89.99,18.7%,TRUE,1
04/26/19 02:39,Fitflop,Fitflop Womens Buckle Sneakerloafer Slip On Shoes,Sneakers,120.99,99.99,17.36%,TRUE,1
04/26/19 06:25,Unique Bargains,Unique Bargains Women's Crisscross Strappy Heeled Sandals,Sandals & Slippers,45.75,31.99,30.08%,TRUE,2
04/26/19 06:49,Rialto,Women's Ria Cage Heel,Heels,26.96,26.69,1%,FALSE,1
04/26/19 10:10,Skechers,15350 CCTQ Skechers Women's Go Walk Lite-15350 Sneaker,Sneakers,79.59,78.8,0.99%,TRUE,1
04/26/19 11:27,Spring Step,Women's Spring Step Gaspar Bootie,Boots,134.28,132.95,0.99%,FALSE,1
04/27/19 02:22,Skechers,"Women's Skechers, Reggae Trailway Sandal",Sandals & Slippers,39.84,34.95,12.27%,FALSE,1
04/27/19 04:03,Drew,Women's Drew Parade II,Sneakers,207.33,205.28,0.99%,TRUE,4
04/27/19 06:20,Giani Bernini,Giani Bernini Womens Raiven Leather Closed Toe Knee High Fashion Boots Fashio...,Boots,76.9,64.08,16.67%,FALSE,1
04/27/19 06:20,Giani Bernini,Giani Bernini Odele Women's Boots,Boots,27.13,14.99,44.75%,TRUE,1
04/27/19 08:05,Rialto,Rialto Shoes 'Caroline' Women's Heel,Heels,84.83,83.99,0.99%,TRUE,1
04/27/19 08:06,Blossom,Blossom Roma 14XWomen's Crystal Sling-Back Heels,Heels,46.41,45.95,0.99%,FALSE,6
04/27/19 08:50,Faded Glory,Womens Faded Glory Casual Twin Gore,Sandals & Slippers,18.32,11.38,37.88%,FALSE,1
04/27/19 12:51,Demonia,Women's Demonia Slay 206 Platform Ankle Boot,Boots,104.99,103.95,0.99%,FALSE,1
04/27/19 12:51,Chinese Laundry,"Dirty Laundry By Chinese Laundry Women's Karate Chop Bootie, Color Options",Boots,45.44,44.99,0.99%,TRUE,8
04/27/19 12:51,Cape-Robbin,"Cape Robbin Paw-1 BREAK THE INTERNET Pointed Toe Cylinder Heel Scuba Material Stretch Ankle Boot (8, Burgundy)",Boots,40.39,39.99,0.99%,FALSE,4
04/27/19 12:51,Michael Michael Kors,Michael Michael Kors Womens Sabrina Mid Bootie Leather Closed Toe Ankle Fashi...,Boots,101.95,72.82,28.57%,TRUE,1
04/27/19 12:51,Franco Sarto,Franco Sarto Artist Collection ALDRICH Women's Boot,Boots,49.46,48.97,0.99%,TRUE,1
04/27/19 12:51,L'artiste By Spring Step,Women's L'Artiste by Spring Step Alivia Bootie,Boots,141.35,139.95,0.99%,FALSE,6
04/27/19 12:51,Sam Edelman,Sam Edelman Women's Millard Ankle Boot,Boots,72.26,71.54,1%,FALSE,1
04/27/19 12:51,L'artiste By Spring Step,Women's L'Artiste by Spring Step Lidia Bootie,Boots,110.96,90.95,18.03%,FALSE,1
04/27/19 12:51,Ellie,4 Inch High Heel Steampunk Boots Lace Up Knee Boots Gears,Boots,98.25,86.95,11.5%,TRUE,3
04/27/19 12:51,J. Adams,J. Adams Bailey Low Heel Fringe Ankle Boot,Boots,40.4,40,0.99%,FALSE,4
04/27/19 12:51,Fergalicious,Fergalicious Women's March Tan Olive High-Top Boot - 6.5M,Boots,40.39,39.99,0.99%,TRUE,2
04/27/19 12:51,Franco Sarto,Franco Sarto Womens GARFIELD BOOTIE,Boots,49.46,48.97,0.99%,FALSE,2
04/27/19 12:51,Fergalicious,Women's Fergalicious Wanderer Bootie,Boots,70.65,69.95,0.99%,TRUE,7
04/27/19 12:51,Snj,Women's Over Knee High Block Chunky Heel Thigh Heel Faux Suede Boots (FREE SHIPPING),Boots,42.41,41.99,0.99%,FALSE,2
04/27/19 12:52,Ryka,Ryka Womens AURORA Fabric Round Toe Ankle Cold Weather Boots,Boots,28.96,28.67,1%,FALSE,1
04/27/19 12:52,Michael Antonio,Michael Antonio Women's Gstep Green Ankle-High Boot - 10M,Boots,31.76,19.25,39.39%,TRUE,1
04/27/19 12:52,The Highest Heel,"FIERCE-31, 4.5'' Metal Cover Ankle Bootie",Boots,74.01,73.28,0.99%,TRUE,3
04/27/19 12:52,Bumper,Bumper BG61 Women Mixed Media Fold Down Shearling Collar Lace Up Boot,Boots,41.4,40.99,0.99%,TRUE,1
04/27/19 12:52,Inc International Concepts,Inc International Concepts Womens Rielee Fabric Open Toe Mid-Calf Fashion Boots,Boots,85.77,59.98,30.07%,TRUE,5
04/27/19 12:52,Franco Sarto,Franco Sarto Womens Knoll Suede Closed Toe Knee High Fashion Boots,Boots,166.62,143.64,13.79%,FALSE,1
04/27/19 12:52,Style Co.,Style Co. Womens Finnly Almond Toe Knee High Fashion Boots,Boots,69.32,51.73,25.38%,TRUE,3
04/27/19 12:52,Material Girl,Material Girl Womens Ellice Closed Toe Ankle Fashion Boots,Boots,39.08,24.58,37.1%,TRUE,2
04/27/19 12:52,Steve Madden,Steve Madden Womens Satisfied Solid Lace Up Booties,Boots,84.69,83.85,0.99%,FALSE,2
04/27/19 12:52,Style Co.,Style Co. Womens Deenah Closed Toe Ankle Fashion Boots,Boots,39.08,24.58,37.1%,TRUE,2
04/27/19 12:52,Array,Array Womens Logan Leather Round Toe Ankle Fashion Boots,Boots,70.66,47.11,33.33%,TRUE,1
04/27/19 12:52,Style Co.,Style Co. Womens Jerardy Round Toe Ankle Fashion Boots,Boots,35.28,34.93,0.99%,TRUE,2
04/27/19 12:52,Fergalicious,Women's Fergalicious Vagabond Open Toe Bootie,Boots,65.6,64.95,0.99%,TRUE,4
04/27/19 12:52,Delicious,Delicious Women's Faux Suede Stretchy Open Toe Open Back Over The Knee Block Chunky Heel Boot,Boots,79.39,78.6,1%,TRUE,2
04/27/19 12:52,Rialto,Women's Martha Over The Knee Boot,Boots,26.96,26.69,1%,FALSE,1
04/27/19 12:52,Lamo,Women's Lamo Liberty 12 Boot,Boots,141.35,139.95,0.99%,TRUE,3
04/27/19 12:52,Forever Link,Mango-23 Women's Faxu Sude Buckle Back Quilted Zipper Round Toe Knee High Low Heel Boots,Boots,34.33,33.99,0.99%,TRUE,1
04/27/19 12:52,L'artiste By Spring Step,Women's L'Artiste by Spring Step Marty Lace Up Boot,Boots,141.35,139.95,0.99%,TRUE,2
04/27/19 12:52,Forever Link,Dasia-H1 Women's Fashion Almond Toe Over The Knee Stretchy Snug Drawstring High Heel Boots,Boots,35.34,34.99,0.99%,TRUE,4
04/27/19 12:52,L'artiste By Spring Step,Women's L'Artiste by Spring Step Belgard,Boots,141.35,139.95,0.99%,TRUE,1
04/27/19 12:52,L'artiste By Spring Step,Women's L'Artiste by Spring Step Adelle Ballerina Flat,Flats,111.05,109.95,0.99%,FALSE,4
04/27/19 12:53,Bellini,Women's Grace Bootie,Boots,80.79,79.99,0.99%,TRUE,9
04/27/19 12:53,Chinese Laundry,Chinese Laundry Womens Lorie Almond Toe Over Knee Fashion Boots,Boots,88.7,79.2,10.71%,TRUE,1
04/27/19 12:53,Brinley Co.,Women's Faux Suede Slouch High Heel Ankle Boots,Boots,53.18,34.99,34.2%,TRUE,1
04/27/19 12:53,A2 By Aerosoles,Women's A2 by Aerosoles Storyline Open Toe Bootie,Boots,57.14,39.96,30.07%,FALSE,2
04/27/19 12:53,Brinley Co.,Brinley Co. Women's Wide Width Vintage Round Toe High Heel Lace-up Faux Suede Booties,Boots,53.99,39.99,25.93%,TRUE,2
04/27/19 12:53,Brinley Co.,Womens Crisscross Laser-cut Bootie,Boots,59.33,42.99,27.54%,TRUE,1
04/27/19 12:53,Forever Young,Forever Young Ladies Short Shaft Rain Boots Croc Texture,Boots,20.19,19.99,0.99%,TRUE,2
04/27/19 12:53,Blue Suede Shoes,BLUE WOMENS LOW HEEL MID CALF LACE UP SIDE ZIP FASHION BOOTS -CONNIE-67 Size -006-BLACK,Boots,22.21,21.99,0.99%,TRUE,1
04/27/19 12:53,Bogs,Bogs Outdoor Boots Womens Amanda Slip On Ankle Waterproof 72053,Boots,80.75,79.95,0.99%,FALSE,1
04/27/19 12:53,Lamo,Women's Lamo Liberty 9 Boot,Boots,161.58,159.98,0.99%,TRUE,2
04/27/19 12:53,Franco Sarto,Franco Sarto Womens Hampton Leather Ankle Booties,Boots,86.63,61.88,28.57%,TRUE,2
04/27/19 12:53,Ellie,ELLIE 421-ZENITH WOMEN 4 Knee High Boot Neon. Women,Boots,57.03,56.47,0.98%,TRUE,1
04/27/19 12:53,Cape-Robbin,CAPE ROBBIN GD80 Women's Snug Fit Inside Zip Stretchy Block Heel Thigh High Boot,Boots,1009.99,999.99,0.99%,FALSE,3
04/27/19 12:53,The Highest Heel,Womens 6 Neon Green Ankle Bootie With Functional Zipper Pocket Shoes,Boots,96,95.05,0.99%,TRUE,1
04/27/19 12:53,Nature Breeze,NATURE BREEZE EK19 Women's Stretchy Lace Up Zipper Ankle High Block Heel Booties,Boots,75.71,74.96,0.99%,FALSE,1
04/27/19 12:53,Ugg,UGG Australia Women's Shaye Rain Boots,Boots,302.99,299.99,0.99%,FALSE,1
04/27/19 12:53,Brinley Co.,Brinley Co. Womens Comfort Side Stitch Ankle Bootie,Boots,66.43,49.95,24.81%,TRUE,1
04/27/19 12:53,Soho Shoes,Soho Shoes Women's Laser Cut Casual Ankle Bootie Boots,Boots,27.83,27.55,1.01%,TRUE,5
04/27/19 12:53,A2 By Aerosoles,Women's A2 by Aerosoles Pay Raise Ballet Flat,Flats,40.36,39.96,0.99%,TRUE,10
04/27/19 12:53,A2 By Aerosoles,Women's A2 by Aerosoles Fanatic Open Toe Slip-On,Flats,40.36,39.96,0.99%,FALSE,1
04/27/19 12:53,Array,Array Womens Sapphire Closed Toe Ankle Strap Mary Jane Pumps,Heels,73.1,56.67,22.48%,TRUE,2
04/27/19 12:53,Ellie Shoes,Ellie Shoes E-BP403-Elsie T Strap Closed Toe Cut Out Heel Green / 10,Heels,113.04,111.92,0.99%,TRUE,1
04/27/19 12:54,Forever Young,Forever Young Women's Double Buckle Tall Boot,Boots,54.3,30,44.75%,TRUE,2
04/27/19 12:54,Brinley Co.,Women's Faux Leather Gore Back Two-tone Booties,Boots,42.04,25.95,38.27%,TRUE,1
04/27/19 12:54,Fergalicious,Women's Fergalicious Recruit Open Toe Bootie,Boots,63.28,62.65,1%,TRUE,1
04/27/19 12:54,Soda,Soda Tone-S Women's Round Toe Knee High Boots,Boots,40.35,39.95,0.99%,FALSE,1
04/27/19 12:54,Qupid,"Qupid Womens Sochi Faux Suede Fringe Cowboy, Western Boots",Boots,27.63,27.36,0.98%,FALSE,1
04/27/19 12:54,Refresh,Megen-02 Womens Over Knee Military Combat Flat Riding Equestrian Boots Black,Boots,34.33,33.99,0.99%,TRUE,1
04/27/19 12:54,Forever Link,Selina-23 Women's Causal Zipper Slouch Flat Heel Mid Calf Round Toe Boots Shoes,Boots,25.24,24.99,0.99%,FALSE,9
04/27/19 12:54,Softwalk,Women's SoftWalk Fairhill Bootie,Boots,55.86,55.31,0.98%,FALSE,8
04/27/19 12:54,Softwalk,Women's SoftWalk Rochelle Slouch Boot,Boots,151.45,149.95,0.99%,FALSE,1
04/27/19 12:54,Blue Suede Shoes,Blue Womens Yamary Mid-calf Boots,Boots,43.76,43.33,0.98%,TRUE,2
04/27/19 12:54,Nature Breeze,Nature Breeze Ankle high women's clog booties in Cognac,Boots,19.09,18.9,1%,FALSE,2
04/27/19 12:54,Alfani,Alfani Womens Vennuss Closed Toe Knee High Fashion Boots,Boots,77.47,49.98,35.48%,FALSE,1
04/27/19 12:54,Forever Link,Legend8 Leatherette Military Combat Boot Lace Up Foldable Women New Shoe,Boots,30.25,29.95,0.99%,FALSE,1
04/27/19 12:54,Forever Young,Forever Young Women's Buckle Strap Ankle Bootie,Boots,30.29,29.99,0.99%,TRUE,1
04/27/19 12:54,Material Girl,Material Girl Women's Capri Black Knee-High Boot - 5.5M,Boots,41.24,24.55,40.47%,TRUE,1
04/27/19 12:54,Forever Link,Black Stiletto Lace Up Boots,Boots,20.19,19.99,0.99%,FALSE,2
04/27/19 12:54,Brinley Co.,Brinley Co. Women's High Heeled Round Toe Chunky Heel Ankle Booties,Boots,56.23,37.99,32.44%,TRUE,3
04/27/19 12:54,Brinley Co.,Women's Slouchy Microsuede Boots,Boots,40.39,39.99,0.99%,TRUE,1
04/27/19 12:54,Brinley Co.,Women's Zipper Studded Riding Boots,Boots,49.56,29.5,40.48%,TRUE,2
04/27/19 12:54,Brinley Co.,Women's Faux Suede Over-the-knee Lace-up Brogue Boots,Boots,52.33,32.5,37.89%,TRUE,2
04/27/19 12:54,Franco Sarto,Franco Sarto Womens SHEONA ankle boot,Boots,100.97,99.97,0.99%,FALSE,4
04/27/19 12:54,Pleaser,Women's Pleaser Flamingo-3063 Thigh High Back Lace Boot,Boots,108.02,106.95,0.99%,TRUE,1
04/27/19 12:54,Skechers,"Women's Skechers, Relaxed Fit Bikers Londoner Ankle Boots",Boots,30.04,17.99,40.11%,FALSE,6
04/27/19 12:54,Material Girl,Material Girl Womens Lexia Almond Toe Ankle Fashion Boots,Boots,55.71,42.53,23.66%,FALSE,1
04/27/19 12:54,Seven Dials,Women's Brinson Open Toe Bootie,Boots,42.19,29.5,30.08%,TRUE,1
04/27/19 12:54,Brinley Co.,Women's Cammie Buckle Detail Wide Calf Boots,Boots,59.59,39.99,32.89%,TRUE,1
04/27/19 12:54,Unique Bargains,Unique Bargains Women's Strap Decor Round Toe Block Heel Bootie Navy Blue (Size 9),Boots,26.25,25.99,0.99%,FALSE,4
04/27/19 12:54,Victoria K.,Victoria K Women's Squared Textured with Gold Studs Ballerina Flats,Flats,30.29,29.99,0.99%,TRUE,1
04/27/19 12:54,A2 By Aerosoles,Women's A2 by Aerosoles Love Potion Loafer,Loafers & Oxfords,53.95,39.96,25.93%,TRUE,3
04/27/19 12:55,White Mountain,Women's White Mountain Declan Ankle Boot,Boots,47.12,46.65,1%,TRUE,4
04/27/19 12:55,Soho Shoes,Soho Shoes Women's Laser Cut Casual Ankle Bootie Boots,Boots,27.83,27.55,1.01%,TRUE,5
04/27/19 12:55,Fergalicious,Women's Fergalicious Wanderer Bootie,Boots,70.65,69.95,0.99%,TRUE,6
04/27/19 12:55,A2 By Aerosoles,Women's A2 by Aerosoles Love Potion Loafer,Loafers & Oxfords,40.36,39.96,0.99%,FALSE,2
04/27/19 12:56,Brinley Co.,Brinley Co. Womens Comfort Strap Riding Boot,Boots,81.39,54.99,32.44%,FALSE,3
04/27/19 12:56,Brinley Co.,Brinley Co. Womens Comfort Extra Wide Calf Classic Riding Boot,Boots,81.39,54.99,32.44%,TRUE,1
04/27/19 12:56,Brinley Co.,Brinley Co. Womens Comfort Extra Wide Calf Microsuede Mid-calf Boot,Boots,81.39,54.99,32.44%,TRUE,2
04/27/19 12:56,Fergalicious,Women's Fergalicious Nadira Ankle Bootie,Boots,44.09,29.99,31.98%,FALSE,3
04/27/19 12:56,Unique Bargains,Women's Faux Fur Block Heel Round Toe Ankle Boots Gray (Size 9),Boots,35.34,34.99,0.99%,TRUE,1
04/27/19 12:56,Brinley Co.,Brinley Co. Womens Comfort Vintage Bootie,Boots,67.99,49.99,26.47%,TRUE,5
04/27/19 12:56,L'artiste By Spring Step,Women's L'Artiste by Spring Step Flash Bootie,Boots,76.76,76,0.99%,TRUE,2
04/27/19 12:56,Delicious,"Delicious Women's Stretch Denim Ripped Jean Thigh High Over Knee Pointy Toe Stiletto Heel Boot (Dark Blue, 9 B(M) US)",Boots,40.39,39.99,0.99%,TRUE,3
04/27/19 12:56,Cliffs By White Mountain,Cliffs by White Mountain Womens Felisa Padded Insole Fashion Knee-High Boots,Boots,70.78,63.2,10.71%,TRUE,1
04/27/19 12:56,Unique Bargains,Unique Bargains Women's Block Heel Lace-Up Cutout Ankle Boots Navy Blue (Size 7),Boots,26.25,25.99,0.99%,TRUE,1
04/27/19 12:56,Rialto,Women's Rialto Carpio Over The Knee Boot,Boots,88.7,79.2,10.71%,TRUE,1
04/27/19 12:56,Ugg,UGG Women's Classic Short II Boots 1016223,Boots,161.59,159.99,0.99%,FALSE,1
04/27/19 12:56,L'artiste By Spring Step,Women's L'Artiste by Spring Step Greentea Bootie,Boots,121.15,119.95,0.99%,TRUE,1
04/27/19 12:56,Bogs,Women's Bogs B Puffy Tall Winter Boot,Boots,185.82,183.98,0.99%,TRUE,2
04/27/19 12:56,Ryka,Women's Ryka Niah Chelsea Boot,Boots,74.05,73.32,0.99%,TRUE,10
04/27/19 12:56,Unique Bargains,Unique Bargains Women's Strap Decor Round Toe Block Heel Bootie Navy Blue (Size 9),Boots,37.17,25.99,30.08%,TRUE,5
04/27/19 12:56,Seven Dials,Women's Malise Bootie,Boots,88.87,87.99,0.99%,TRUE,7
04/27/19 12:56,L'artiste By Spring Step,Women's L'Artiste by Spring Step Shazzam Bootie,Boots,141.35,139.95,0.99%,TRUE,2
04/27/19 12:56,L'artiste By Spring Step,Women's L'Artiste by Spring Step Hibiskus Open Toe Bootie,Boots,111.05,109.95,0.99%,TRUE,1
04/27/19 12:56,Sorel,"SOREL Women's Whitney Short Lace Snow Boot, Fawn, sea Salt, 9 M US",Boots,118.66,117.49,0.99%,FALSE,1
04/27/19 12:56,Unique Bargains,Unique Bargains Women's Strap Decor Round Toe Block Heel Bootie,Boots,26.25,25.99,0.99%,TRUE,1
04/27/19 12:56,Unique Bargains,Unique Bargains Women's Low Chunky Heel Round Toe Buckle Strap Boots,Boots,50.04,34.99,30.08%,TRUE,1
04/27/19 12:56,Fergalicious,Fergalicious Women's Prayer Doe High-Top Boot - 5.5M,Boots,83.5,82.67,0.99%,TRUE,2
04/27/19 12:56,Snj,Women's Over Knee High Block Chunky Heel Thigh Heel Faux Suede Boots (FREE SHIPPING),Boots,42.41,41.99,0.99%,FALSE,2
04/27/19 12:56,Wild Diva,Wild Diva Women Jetta-25F Lace Up Combat Military Boots With Foldable Cuff,Boots,25.2,24.95,0.99%,TRUE,2
04/27/19 12:56,Forever Link,Dasia-H1 Women's Fashion Almond Toe Over The Knee Stretchy Snug Drawstring High Heel Boots,Boots,35.34,34.99,0.99%,TRUE,4
04/27/19 12:56,Brinley Co.,Brinley Co. Womens Comfort Side Stitch Ankle Bootie,Boots,66.43,49.95,24.81%,TRUE,1
04/27/19 12:56,L'artiste By Spring Step,Women's L'Artiste by Spring Step Belgard,Boots,141.35,139.95,0.99%,TRUE,1
04/27/19 12:56,Chinese Laundry,"Dirty Laundry By Chinese Laundry Women's Karate Chop Bootie, Color Options",Boots,45.44,44.99,0.99%,TRUE,7
04/27/19 12:56,Victoria K.,Victoria K Women's Squared Textured with Gold Studs Ballerina Flats,Flats,30.29,29.99,0.99%,TRUE,1
04/27/19 12:56,Baretraps,Bare Traps Womens Lexia Closed Toe Classic Pumps,Heels,41.17,26.22,36.31%,TRUE,5
04/27/19 12:56,L'artiste By Spring Step,Women's L'Artiste by Spring Step Libora Slip-On,Loafers & Oxfords,100.95,99.95,0.99%,TRUE,4
04/27/19 12:56,L'artiste By Spring Step,Women's L'Artiste by Spring Step Mea Sneaker,Sneakers,111.05,109.95,0.99%,TRUE,5
04/27/19 12:57,Brinley Co.,Brinley Co. Women's Faux Suede Two-tone Western Side Slit Booties,Boots,46.4,27.95,39.76%,FALSE,4
04/27/19 12:57,Franco Sarto,Women's Franco Sarto Pisces Ankle Boot,Boots,72.28,52,28.06%,FALSE,1
04/27/19 12:57,Cape-Robbin,Cape Robbin Paw-42 Thigh High Over Knee Vintage Denim Closed Toe Block Heel Boot Blue (6),Boots,40.39,39.99,0.99%,TRUE,1
04/27/19 12:57,Easy-Street,Womens Easy Street Edison Low Bootie Loafers - Navy,Boots,323.18,319.98,0.99%,FALSE,2
04/27/19 12:57,Unique Bargains,Unique Bargains Women's Block Heel Lace-Up Cutout Ankle Boots,Boots,25.86,25.6,1.01%,TRUE,2
04/27/19 12:57,Material Girl,Material Girl Womens Landrey Velvet Lace-Up Booties,Boots,53.83,40.17,25.38%,TRUE,1
04/27/19 12:57,Style Co.,Style Co. Womens Hadleyy Closed Toe Knee High Fashion Boots,Boots,61.58,39.99,35.06%,TRUE,2
